Open,High,Low,Close,Adj Close,Volume
52682.890625,52919.171875,52604.3515625,52880.0,52880.0,7600
52874.8515625,53129.37109375,52804.1796875,52861.1796875,52861.1796875,7000
52919.7109375,53105.41015625,52751.76171875,53054.76171875,53054.76171875,8000
53065.69140625,53103.03125,52428.83984375,52568.94140625,52568.94140625,6400
52508.23828125,52555.73046875,52228.01171875,52386.19140625,52386.19140625,6400
52634.328125,52700.51171875,52208.9609375,52372.69140625,52372.69140625,24900
52694.890625,52806.859375,52545.6796875,52769.73046875,52769.73046875,7900
52801.44140625,52978.578125,52611.96875,52904.05078125,52904.05078125,9300
52968.890625,53266.12109375,52948.4296875,53158.8515625,53158.8515625,8100
53244.3984375,53290.80859375,52997.08984375,53140.05859375,53140.05859375,6700
52606.98828125,52821.171875,52405.890625,52553.3984375,52553.3984375,23800
52432.87890625,52465.03125,52013.51171875,52198.51171875,52198.51171875,8000
52494.55859375,52867.26171875,52471.23046875,52837.2109375,52837.2109375,8300
52967.87109375,53114.69921875,52653.76953125,52975.80078125,52975.80078125,12100
52985.26171875,53103.421875,52783.62890625,52852.26953125,52852.26953125,20900
52995.71875,53024.69921875,52433.1796875,52578.76171875,52578.76171875,6300
52673.69140625,52673.69140625,51802.73046875,52443.7109375,52443.7109375,8000
52693.53125,52777.1796875,52561.390625,52653.0703125,52653.0703125,8800
52792.359375,52910.23046875,52533.91015625,52586.83984375,52586.83984375,9900
52901.28125,52986.76953125,52804.078125,52950.62890625,52950.62890625,7900
53125.96875,53887.98046875,53088.3515625,53823.359375,53823.359375,8100
54071.21875,54465.91015625,54034.30859375,54369.76953125,54369.76953125,14600
54576.640625,54717.23828125,54230.890625,54492.83984375,54492.83984375,15300
54492.171875,54633.578125,54210.328125,54277.71875,54277.71875,7200
54385.7109375,54584.73046875,54124.26953125,54402.8515625,54402.8515625,11500
54461.30859375,54779.66015625,54308.76953125,54554.66015625,54554.66015625,8700
54730.6484375,54758.73828125,54167.19921875,54525.9296875,54525.9296875,6500
54641.21875,54874.1015625,54536.6484375,54843.98046875,54843.98046875,9300
54911.94921875,55487.7890625,54905.48828125,55437.2890625,55437.2890625,14100
55479.73828125,55680.75,55281.01953125,55582.578125,55582.578125,6000
55565.640625,55854.87890625,55386.48828125,55792.26953125,55792.26953125,6800
56073.30859375,56118.5703125,55514.890625,55629.48828125,55629.48828125,16100
55159.12890625,55543.16015625,55013.98046875,55329.3203125,55329.3203125,6800
55695.83984375,55781.171875,55240.2890625,55555.7890625,55555.7890625,7500
55647.109375,56023.21875,55536.83984375,55958.98046875,55958.98046875,7600
56067.05859375,56198.12890625,55899.9609375,55944.2109375,55944.2109375,5400
55988.41015625,56112.390625,55854.0703125,55949.1015625,55949.1015625,8300
55862.9296875,56188.23046875,55675.87109375,56124.71875,56124.71875,6000
56329.25,56958.26953125,56309.859375,56889.76171875,56889.76171875,6600
56995.1484375,57625.26171875,56859.1015625,57552.390625,57552.390625,11200
57763.53125,57918.7109375,57263.8984375,57338.2109375,57338.2109375,7300
57423.6484375,57892.37109375,57287.7890625,57852.5390625,57852.5390625,5100
57983.44921875,58194.7890625,57764.0703125,58129.94921875,58129.94921875,6100
58411.62109375,58515.8515625,58200.2890625,58296.91015625,58296.91015625,5600
58418.69140625,58553.0703125,58005.0703125,58279.48046875,58279.48046875,7400
58350.55859375,58372.94140625,57924.48046875,58250.26171875,58250.26171875,5300
58172.98046875,58334.58984375,58084.98828125,58305.0703125,58305.0703125,5300
58262.109375,58314.640625,57944.62890625,58177.76171875,58177.76171875,5600
58482.62109375,58482.62109375,58214.2890625,58247.08984375,58247.08984375,6700
58354.109375,58777.05859375,58272.8203125,58723.19921875,58723.19921875,9600
58881.0390625,59204.2890625,58700.5,59141.16015625,59141.16015625,24700
59409.98046875,59737.3203125,58871.73046875,59015.890625,59015.890625,13100
58634.69140625,59202.55859375,58389.69140625,58490.9296875,58490.9296875,17400
58630.05859375,59084.51171875,58232.5390625,59005.26953125,59005.26953125,9500
59166.1484375,59178.44140625,58878.37890625,58927.328125,58927.328125,19200
59358.1796875,59957.25,59243.1484375,59885.359375,59885.359375,44600
60158.76171875,60333.0,59946.55078125,60048.46875,60048.46875,10900
60303.7890625,60412.3203125,59887.19140625,60077.87890625,60077.87890625,6200
60285.890625,60288.44140625,59045.53125,59667.6015625,59667.6015625,21100
59296.5390625,59678.66015625,59111.41015625,59413.26953125,59413.26953125,16100
59549.5703125,59557.23828125,59019.28125,59126.359375,59126.359375,8900
58889.76953125,58890.078125,58551.140625,58765.578125,58765.578125,10200
59143.0,59548.8203125,58952.109375,59299.3203125,59299.3203125,10000
59320.140625,59778.87109375,59127.0390625,59744.87890625,59744.87890625,12900
59942.0,59963.5703125,59079.859375,59189.73046875,59189.73046875,7000
59632.80859375,59914.91015625,59597.05859375,59677.828125,59677.828125,5700
59960.390625,60212.30078125,59830.9296875,60059.05859375,60059.05859375,5700
60099.6796875,60476.12890625,59811.421875,60135.78125,60135.78125,42500
60045.75,60331.73828125,59885.390625,60284.30859375,60284.30859375,6500
60619.91015625,60836.62890625,60452.2890625,60737.05078125,60737.05078125,8500
61088.8203125,61353.25,60978.0390625,61305.94921875,61305.94921875,12600
61817.3203125,61963.0703125,61624.6484375,61765.58984375,61765.58984375,11800
62156.48046875,62245.4296875,61594.2890625,61716.05078125,61716.05078125,8600
61800.0703125,61880.359375,61109.2890625,61259.9609375,61259.9609375,48400
61557.94140625,61621.19921875,60485.6484375,60923.5,60923.5,7300
61044.5390625,61420.12890625,60551.1484375,60821.62109375,60821.62109375,9400
61398.75,61404.98828125,60449.6796875,60967.05078125,60967.05078125,10500
60997.8984375,61497.7109375,60791.2890625,61350.26171875,61350.26171875,6700
61499.69921875,61576.8515625,60989.390625,61143.328125,61143.328125,8900
61081.0,61081.0,59777.578125,59984.69921875,59984.69921875,8600
59857.328125,60132.80859375,59089.37109375,59306.9296875,59306.9296875,9000
59577.48046875,60220.2109375,59355.12109375,60138.4609375,60138.4609375,7200
60360.609375,60421.140625,59881.75,60029.05859375,60029.05859375,6000
60275.2109375,60361.8203125,59552.48828125,59771.921875,59771.921875,8500
60207.96875,60207.96875,60011.4609375,60067.62109375,60067.62109375,1800
60385.76171875,60609.16015625,59779.19140625,60545.609375,60545.609375,7500
60609.71875,60670.46875,60213.640625,60433.44921875,60433.44921875,6200
60295.26171875,60506.5,59967.44921875,60352.8203125,60352.8203125,7500
60291.69921875,60293.25,59656.26171875,59919.69140625,59919.69140625,6200
60248.0390625,60750.71875,59997.9609375,60686.69140625,60686.69140625,6900
60837.3984375,61036.55859375,60597.359375,60718.7109375,60718.7109375,7100
60755.37890625,60802.7890625,60199.55859375,60322.37109375,60322.37109375,6300
60179.9296875,60426.609375,59944.76953125,60008.328125,60008.328125,19900
59968.75,60177.51953125,59376.5,59636.01171875,59636.01171875,7800
59710.48046875,59778.37109375,58011.921875,58465.890625,58465.890625,10600
57983.94921875,58834.94921875,57718.33984375,58664.328125,58664.328125,12000
58839.3203125,58968.12109375,58143.44140625,58340.98828125,58340.98828125,8800
58363.9296875,58901.578125,58143.859375,58795.08984375,58795.08984375,6800
58254.7890625,58254.7890625,56993.890625,57107.1484375,57107.1484375,8400
57028.0390625,57626.51171875,56382.9296875,57260.578125,57260.578125,8400
57272.078125,58183.76953125,56867.51171875,57064.87109375,57064.87109375,8100
57365.8515625,57846.44921875,57346.78125,57684.7890625,57684.7890625,11700
57781.48046875,58513.9296875,57680.41015625,58461.2890625,58461.2890625,8100
58555.578125,58757.08984375,57640.5703125,57696.4609375,57696.4609375,8500
57778.01171875,57781.4609375,56687.62109375,56747.140625,56747.140625,7200
57125.98046875,57905.62890625,56992.26953125,57633.6484375,57633.6484375,10900
58158.55859375,58702.6484375,58122.26953125,58649.6796875,58649.6796875,13400
58831.41015625,58889.9609375,58340.8515625,58807.12890625,58807.12890625,7900
58696.7109375,58859.91015625,58414.76171875,58786.671875,58786.671875,5600
59103.71875,59203.37109375,58242.80078125,58283.421875,58283.421875,5900
58059.76171875,58322.421875,57803.87109375,58117.08984375,58117.08984375,6800
58122.0,58218.25,57671.609375,57788.03125,57788.03125,7600
58243.4296875,58337.19921875,57683.109375,57901.140625,57901.140625,5200
58021.62890625,58062.28125,56950.98046875,57011.73828125,57011.73828125,8600
56517.26171875,56538.1484375,55132.6796875,55822.01171875,55822.01171875,13300
56320.01953125,56900.73828125,56047.21875,56319.01171875,56319.01171875,7400
56599.46875,56989.01171875,56471.03125,56930.55859375,56930.55859375,6100
57251.1484375,57490.51953125,57146.28125,57315.28125,57315.28125,6000
57567.109375,57623.69140625,56813.421875,57124.30859375,57124.30859375,6400
56948.328125,57512.01171875,56543.078125,57420.23828125,57420.23828125,5700
57751.2109375,57952.48046875,57650.2890625,57897.48046875,57897.48046875,5500
57892.30859375,58097.0703125,57684.578125,57806.48828125,57806.48828125,5300
57755.3984375,58010.03125,57578.98828125,57794.3203125,57794.3203125,7300
57849.76171875,58409.30078125,57846.51953125,58253.8203125,58253.8203125,7000
58310.08984375,59266.390625,58306.44921875,59183.21875,59183.21875,8200
59343.7890625,59937.328125,59084.3984375,59855.9296875,59855.9296875,9100
59921.98046875,60332.71875,59661.37890625,60223.1484375,60223.1484375,8600
59731.75,59781.859375,59290.578125,59601.83984375,59601.83984375,6000
59776.1015625,60130.1796875,59401.44140625,59744.6484375,59744.6484375,8300
60070.390625,60427.359375,59987.1796875,60395.62890625,60395.62890625,7600
60342.69921875,60689.25,60281.51953125,60616.890625,60616.890625,6500
61014.37109375,61218.19140625,60850.9296875,61150.0390625,61150.0390625,6200
61259.98828125,61348.5703125,60949.80859375,61235.30078125,61235.30078125,9300
61040.3203125,61324.58984375,60757.03125,61223.03125,61223.03125,6900
61219.640625,61385.48046875,61107.6015625,61308.91015625,61308.91015625,7600
61430.76953125,61475.1484375,60662.5703125,60754.859375,60754.859375,12500
60845.58984375,60870.171875,59949.21875,60098.8203125,60098.8203125,7000
60045.48046875,60045.48046875,59068.30859375,59464.62109375,59464.62109375,11800
59039.37109375,59329.62890625,58620.9296875,59037.1796875,59037.1796875,7600
59023.96875,59023.96875,56984.01171875,57491.51171875,57491.51171875,10800
57158.62890625,57966.9296875,56409.62890625,57858.1484375,57858.1484375,10400
57317.37890625,57508.609375,56439.359375,57276.94140625,57276.94140625,10300
57795.109375,58084.328125,57119.28125,57200.23046875,57200.23046875,13000
57845.91015625,58257.62890625,57746.1484375,58014.171875,58014.171875,7400
58672.859375,59032.19921875,57737.66015625,58862.5703125,58862.5703125,14000
59293.44140625,59618.51171875,59193.05078125,59558.328125,59558.328125,8500
59528.16015625,59557.87109375,58653.94140625,58788.01953125,58788.01953125,7100
58918.6484375,58943.62109375,58446.94921875,58644.8203125,58644.8203125,7300
58549.671875,58707.76171875,57299.05078125,57621.19140625,57621.19140625,11500
57799.671875,57925.8203125,57058.76953125,57808.578125,57808.578125,8900
58163.01171875,58507.609375,58105.1796875,58465.96875,58465.96875,5900
58810.53125,59060.23828125,58332.28125,58926.03125,58926.03125,6700
58447.1484375,58447.1484375,57914.1015625,58152.921875,58152.921875,5700
56720.3203125,57191.91015625,56295.69921875,56405.83984375,56405.83984375,8300
56731.55859375,58211.37890625,56438.46875,58142.05078125,58142.05078125,10000
58310.6796875,58569.21875,57780.28125,57996.6796875,57996.6796875,7300
58217.69140625,58346.0,57635.4296875,57892.01171875,57892.01171875,6400
57488.390625,58175.3515625,57488.390625,57832.96875,57832.96875,9800
57551.6484375,58141.9609375,57167.01953125,57683.58984375,57683.58984375,6600
56438.640625,57505.8515625,56394.8515625,57300.6796875,57300.6796875,14100
57632.94140625,57733.37109375,57109.23828125,57232.05859375,57232.05859375,6200
55418.44921875,55996.08984375,54383.19921875,54529.91015625,54529.91015625,15600
55321.71875,56183.69921875,55299.28125,55858.51953125,55858.51953125,9900
55329.4609375,56324.5390625,54833.5,56247.28125,56247.28125,7700
55629.30078125,55755.08984375,55020.1015625,55468.8984375,55468.8984375,12400
55921.44140625,55996.62109375,54931.48046875,55102.6796875,55102.6796875,9900
54653.58984375,55013.26953125,53887.71875,54333.80859375,54333.80859375,11000
53172.51171875,53203.87109375,52367.1015625,52842.75,52842.75,17100
52430.05859375,53484.26171875,52260.8203125,53424.08984375,53424.08984375,16300
53793.98828125,54893.73046875,53367.51953125,54647.328125,54647.328125,14100
56242.46875,56242.46875,54982.8203125,55464.390625,55464.390625,9800
55218.78125,55833.94921875,55049.94921875,55550.30078125,55550.30078125,9700
55614.3984375,56545.828125,55556.46875,56486.01953125,56486.01953125,9100
56663.87109375,56720.6015625,55418.94921875,55776.8515625,55776.8515625,8100
56555.328125,56860.890625,56389.26171875,56816.6484375,56816.6484375,6900
57620.28125,58095.83984375,57518.05859375,57863.9296875,57863.9296875,7200
58030.41015625,58127.94921875,57229.078125,57292.48828125,57292.48828125,6400
57297.5703125,58052.87109375,56930.30078125,57989.30078125,57989.30078125,7800
58198.640625,58416.55859375,57568.58984375,57684.8203125,57684.8203125,9100
57190.05078125,57827.98828125,57138.51171875,57595.6796875,57595.6796875,51400
57801.71875,57845.37109375,57100.23828125,57362.19921875,57362.19921875,6900
57472.71875,57638.33984375,56825.08984375,57593.48828125,57593.48828125,6300
57814.76171875,58001.53125,57639.3515625,57943.6484375,57943.6484375,12100
58362.8515625,58727.78125,58176.0,58683.98828125,58683.98828125,6300
